کلاس کالا,کد کلاس,سرگروه کالا,کد سرگروه,گروه کالا,کد گروه,شناسه تکمیلی,کد شناسه,ویژگی اصلی فنی,کد ویژگی اصلی,ویژگی فرعی فنی,کد ویژگی فرعی,شرح کالا,کد سریال,کد کامل
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,13 اینچ,03,شرح کالا,001,55-3-01-03-002-03-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,14 اینچ,04,شرح کالا,001,55-3-01-03-002-04-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,15 اینچ,05,شرح کالا,001,55-3-01-03-002-05-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,16 اینچ,06,شرح کالا,001,55-3-01-03-002-06-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,17 اینچ,07,شرح کالا,001,55-3-01-03-002-07-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,18 اینچ,08,شرح کالا,001,55-3-01-03-002-08-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,19 اینچ,09,شرح کالا,001,55-3-01-03-002-09-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه رينگ,01,تامین‌ کننده خارجی,03,رینگ آلومینیومی (Alloy),002,21 اینچ,10,شرح کالا,001,55-3-01-03-002-10-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 10 اینچ,01,شرح کالا,001,55-3-02-02-001-01-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 12 اینچ,02,شرح کالا,001,55-3-02-02-001-02-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 13 اینچ,03,شرح کالا,001,55-3-02-02-001-03-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 14 اینچ,04,شرح کالا,001,55-3-02-02-001-04-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 15 اینچ,05,شرح کالا,001,55-3-02-02-001-05-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 16 اینچ,06,شرح کالا,001,55-3-02-02-001-06-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 17 اینچ,07,شرح کالا,001,55-3-02-02-001-07-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 18 اینچ,08,شرح کالا,001,55-3-02-02-001-08-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 19 اینچ,09,شرح کالا,001,55-3-02-02-001-09-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبلس (Tubeless),001,مناسب رینگ 21 اینچ,10,شرح کالا,001,55-3-02-02-001-10-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 10 اینچ,01,شرح کالا,001,55-3-02-02-002-01-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 12 اینچ,02,شرح کالا,001,55-3-02-02-002-02-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 13 اینچ,03,شرح کالا,001,55-3-02-02-002-03-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 14 اینچ,04,شرح کالا,001,55-3-02-02-002-04-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 15 اینچ,05,شرح کالا,001,55-3-02-02-002-05-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 16 اینچ,06,شرح کالا,001,55-3-02-02-002-06-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 17 اینچ,07,شرح کالا,001,55-3-02-02-002-07-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 18 اینچ,08,شرح کالا,001,55-3-02-02-002-08-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 19 اینچ,09,شرح کالا,001,55-3-02-02-002-09-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین ‌کننده داخلی,02,تایر تیوبدار (Tube-type),002,مناسب رینگ 21 اینچ,10,شرح کالا,001,55-3-02-02-002-10-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 10 اینچ,01,شرح کالا,001,55-3-02-03-001-01-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 12 اینچ,02,شرح کالا,001,55-3-02-03-001-02-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 13 اینچ,03,شرح کالا,001,55-3-02-03-001-03-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 14 اینچ,04,شرح کالا,001,55-3-02-03-001-04-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 15 اینچ,05,شرح کالا,001,55-3-02-03-001-05-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 16 اینچ,06,شرح کالا,001,55-3-02-03-001-06-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 17 اینچ,07,شرح کالا,001,55-3-02-03-001-07-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 18 اینچ,08,شرح کالا,001,55-3-02-03-001-08-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 19 اینچ,09,شرح کالا,001,55-3-02-03-001-09-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبلس (Tubeless),001,مناسب رینگ 21 اینچ,10,شرح کالا,001,55-3-02-03-001-10-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 10 اینچ,01,شرح کالا,001,55-3-02-03-002-01-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 12 اینچ,02,شرح کالا,001,55-3-02-03-002-02-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 13 اینچ,03,شرح کالا,001,55-3-02-03-002-03-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 14 اینچ,04,شرح کالا,001,55-3-02-03-002-04-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 15 اینچ,05,شرح کالا,001,55-3-02-03-002-05-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 16 اینچ,06,شرح کالا,001,55-3-02-03-002-06-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 17 اینچ,07,شرح کالا,001,55-3-02-03-002-07-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 18 اینچ,08,شرح کالا,001,55-3-02-03-002-08-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 19 اینچ,09,شرح کالا,001,55-3-02-03-002-09-001
کالاي بازرگاني,55,قطعات يدکي خاص,3,مجموعه تاير,02,تامین‌ کننده خارجی,03,تایر تیوبدار (Tube-type),002,مناسب رینگ 21 اینچ,10,شرح کالا,001,55-3-02-03-002-10-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,دریل و پیچ‌گوشتی برقی/شارژی,001,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-001-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,دریل و پیچ‌گوشتی برقی/شارژی,001,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-001-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,فرز زاویه‌ای (مینی فرز),002,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-002-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,فرز زاویه‌ای (مینی فرز),002,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-002-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,فرز رومیزی (سنگ فرز),003,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-003-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,فرز رومیزی (سنگ فرز),003,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-003-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,بکس برقی/شارژی,004,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-004-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,بکس برقی/شارژی,004,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-004-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,سنباده‌ زن و پولیشر,005,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-005-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,سنباده‌ زن و پولیشر,005,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-005-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,اره برقی (عمودبر، گردبر و...),006,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-006-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,اره برقی (عمودبر، گردبر و...),006,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-006-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,سشوار صنعتی,007,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-007-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,سشوار صنعتی,007,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-007-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,دستگاه جوش (پرتابل),008,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-01-008-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در حال استفاده,01,دستگاه جوش (پرتابل),008,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-01-008-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,دریل و پیچ‌گوشتی برقی/شارژی,001,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-001-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,دریل و پیچ‌گوشتی برقی/شارژی,001,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-001-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,فرز زاویه‌ای (مینی فرز),002,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-002-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,فرز زاویه‌ای (مینی فرز),002,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-002-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,فرز رومیزی (سنگ فرز),003,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-003-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,فرز رومیزی (سنگ فرز),003,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-003-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,بکس برقی/شارژی,004,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-004-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,بکس برقی/شارژی,004,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-004-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,سنباده‌ زن و پولیشر,005,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-005-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,سنباده‌ زن و پولیشر,005,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-005-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,اره برقی (عمودبر، گردبر و...),006,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-006-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,اره برقی (عمودبر، گردبر و...),006,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-006-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,سشوار صنعتی,007,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-007-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,سشوار صنعتی,007,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-007-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,دستگاه جوش (پرتابل),008,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-02-008-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در انبار,02,دستگاه جوش (پرتابل),008,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-02-008-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,دریل و پیچ‌گوشتی برقی/شارژی,001,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-001-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,دریل و پیچ‌گوشتی برقی/شارژی,001,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-001-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,فرز زاویه‌ای (مینی فرز),002,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-002-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,فرز زاویه‌ای (مینی فرز),002,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-002-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,فرز رومیزی (سنگ فرز),003,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-003-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,فرز رومیزی (سنگ فرز),003,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-003-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,بکس برقی/شارژی,004,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-004-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,بکس برقی/شارژی,004,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-004-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,سنباده‌ زن و پولیشر,005,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-005-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,سنباده‌ زن و پولیشر,005,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-005-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,اره برقی (عمودبر، گردبر و...),006,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-006-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,اره برقی (عمودبر، گردبر و...),006,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-006-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,سشوار صنعتی,007,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-007-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,سشوار صنعتی,007,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-007-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,دستگاه جوش (پرتابل),008,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-03-008-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,اسقاطی,03,دستگاه جوش (پرتابل),008,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-03-008-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,دریل و پیچ‌گوشتی برقی/شارژی,001,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-001-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,دریل و پیچ‌گوشتی برقی/شارژی,001,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-001-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,فرز زاویه‌ای (مینی فرز),002,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-002-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,فرز زاویه‌ای (مینی فرز),002,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-002-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,فرز رومیزی (سنگ فرز),003,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-003-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,فرز رومیزی (سنگ فرز),003,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-003-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,بکس برقی/شارژی,003,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-003-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,بکس برقی/شارژی,004,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-004-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,سنباده‌ زن و پولیشر,004,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-004-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,سنباده‌ زن و پولیشر,005,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-005-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,اره برقی (عمودبر، گردبر و...),005,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-005-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,اره برقی (عمودبر، گردبر و...),006,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-006-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,سشوار صنعتی,007,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-007-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,سشوار صنعتی,007,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-007-02-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,دستگاه جوش (پرتابل),008,برقی (سیم ‌دار),01,شرح کالا,001,66-1-01-04-008-01-001
دارايي هاي ثابت,66,ابزار آلات,1, ابزار برقي,01,در دست تعمیر,04,دستگاه جوش (پرتابل),008,شارژی (بدون سیم),02,شرح کالا,001,66-1-01-04-008-02-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده آچارها (شامل آچار تخت، رینگی، فرانسه و...),001,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-001-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده انبرها (شامل انبردست، دم باریک، سیم چین و...),002,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-002-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده پیچ‌گوشتی ‌ها (شامل دوسو، چهارسو، فازمتر و...),003,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-003-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده چکش‌ها (شامل فلزی، پلاستیکی و...),004,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-004-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده آچار بکس و متعلقات,005,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-005-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده ابزارهای اندازه‌گیری (شامل متر، کولیس و...),006,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-006-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,خانواده ابزارهای برشی و سایش (شامل اره، سوهان، کاتر و...),007,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-007-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در حال استفاده,01,جعبه و کیف ابزار,008,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-01-008-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده آچارها (شامل آچار تخت، رینگی، فرانسه و...),001,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-001-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده انبرها (شامل انبردست، دم باریک، سیم چین و...),002,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-002-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده پیچ‌گوشتی ‌ها (شامل دوسو، چهارسو، فازمتر و...),003,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-003-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده چکش‌ها (شامل فلزی، پلاستیکی و...),004,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-004-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده آچار بکس و متعلقات,005,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-005-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده ابزارهای اندازه‌گیری (شامل متر، کولیس و...),006,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-006-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,خانواده ابزارهای برشی و سایش (شامل اره، سوهان، کاتر و...),007,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-007-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,در انبار,02,جعبه و کیف ابزار,008,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-02-008-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,اسقاطی,03,خانواده آچارها (شامل آچار تخت، رینگی، فرانسه و...),001,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-03-001-00-001
دارايي هاي ثابت,66,ابزار آلات,1,ابزار دستي,02,اسقاطی,03,خانواده انبرها (شامل انبردست، دم باریک، سیم چین و...),002,فاقد مشخصه فرعی,00,شرح کالا,001,66-1-02-03-002-00-001
